surv_int,cases,pop,region,yr_start,yr_end,lat,lon,model_pr,PYOR,pr,MLclass,MLprob,PCMlte5,PCMgt5lt40,PCMgte40,MEDIAN,Q975,Q025,Q75,Q75,Q25,width95,width75,SD,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249
14,67,2000,CSE Asia,2004,2006,77.617,28.506,1.706,2000,7.39,1,0.9414,0.9414,0.05845,0.00016,0.00737,0.07807,0.00047,0.0172,0.00304,0.0776,0.01415,0.02428,0.0043,0.0163,0.00347,0.0042,0.00415,0.02373,0.00622,0.00734,0.04776,0.0076,0.00094,0.05743,0.06884,0.01468,0.01277,0.00623,0.0142,0.00455,0.0047,0.00653,0.00769,0.03221,0.00367,0.00229,0.00756,0.0013,0.00403,0.0021,0.0569,0.01456,0.01097,0.02516,0.00183,0.00629,0.00217,0.00892,0.05658,0.04352,0.00253,0.03592,0.0025,0.00932,0.00391,0.00912,0.00792,0.00172,0.00117,0.0092,0.00232,0.02418,0.01396,0.00271,0.00255,0.0065,0.00545,0.00125,0.0064,0.01853,0.00384,0.00333,0.00987,0.01253,0.0142,0.12078,0.0066,0.00637,0.01192,0.01131,0.00109,0.01552,0.00786,0.00842,0.02932,0.01119,0.00025,0.00559,0.00128,0.06934,0.00298,0.01375,0.02282,0.008,0.05264,0.02068,7.00E-04,0.0177,0.0138,0.00517,0.00901,0.03431,8.00E-04,0.01013,0.00286,0.05513,0.00372,0.00059,0.00045,0.01194,0.00358,0.00417,0.01883,0.01536,0.00592,0.00207,0.02308,0.02158,0.00261,0.02074,0.00801,0.0093,0.00268,0.035,0.01441,0.00381,0.00621,0.00042,0.02187,0.01368,0.00771,0.0637,0.0041,0.01563,0.00109,0.02493,0.016,0.00069,0.00073,0.01039,0.06476,0.076,0.00168,0.00823,0.00147,0.00034,0.01113,0.0051,0.00178,0.00061,0.00071,0.00373,0.00433,0.0027,0.00427,0.0165,0.00169,0.01968,0.02003,0.00324,0.01515,0.00645,0.02687,0.00709,0.00045,0.01551,0.00994,0.00448,0.0022,0.00748,0.00479,0.01204,0.00784,0.01703,0.05277,0.04646,0.00222,0.00273,0.02905,0.00681,0.00855,0.02291,0.05234,0.0126,0.00966,0.00108,0.00274,0.01808,0.01434,0.00967,0.02744,0.00432,0.01946,0.00446,0.01277,0.03194,0.00455,0.03734,0.03019,0.01663,0.00918,0.00416,0.03428,0.04275,0.16928,0.0011,0.00621,0.00223,0.00238,0.00653,0.04083,0.01074,0.03802,0.01396,0.02791,0.03882,0.0102,0.0141,0.0308,0.0045,0.00471,0.00812,0.00499,0.01871,0.01599,0.00658,0.01177,0.01239,0.00243,0.01229,0.02999,0.00634,0.01146,0.00045,0.00109,0.00128,0.00715,0.02784,0.00455,0.00394,0.00558,0.00715,0.02295
14,449,2360,CSE Asia,1988,1989,82.3059,18.2793,34.002,2360,7.82,2,0.42657,0.19093,0.42657,0.38249,0.26036,0.948,0.00426,0.58506,0.07577,0.94374,0.50929,0.29855,0.66006,0.08463,0.5576,0.51302,0.97765,0.5995,0.47511,0.18272,0.75905,0.31843,0.12442,0.0274,0.13078,0.25891,0.00083,0.22307,0.17884,0.70141,0.28543,0.65525,0.07569,0.008,0.28834,0.05972,0.24974,0.0083,0.18696,0.2197,0.51202,0.03187,0.30369,0.8483,0.21263,0.34855,0.88655,0.82593,0.54771,0.03451,0.02616,0.18214,0.01404,0.7674,0.98332,0.17749,0.06661,0.01883,0.68955,0.09398,0.1442,0.17351,0.26887,0.36272,0.87103,0.6429,0.29219,0.11765,0.50597,0.06084,0.86614,0.83035,0.68517,0.56211,0.4838,0.62804,0.39334,0.3317,0.0805,0.22631,0.42874,0.2548,0.4371,0.10715,0.05838,0.05319,0.67917,0.65955,0.09351,0.48352,0.08259,0.02278,0.72576,0.06625,0.0813,0.41108,0.11751,0.02234,0.16944,0.19626,0.52186,0.56698,0.26682,0.00735,0.16609,0.08757,0.54994,0.02025,0.50989,0.50566,0.05661,0.12143,0.00349,0.12216,0.30334,0.08142,0.01409,0.74961,0.56208,0.64428,0.8457,0.35206,0.73847,0.85244,0.64833,0.27389,0.23505,0.68581,0.81304,0.10269,0.81144,0.6691,0.08825,0.5388,0.22488,0.10832,0.7237,0.86221,0.14032,0.86456,0.51042,0.18018,0.55457,0.21511,0.03645,0.70056,0.0218,0.87695,0.93281,0.95867,0.48275,0.99735,0.60055,0.15401,0.27568,0.91554,0.61914,0.46646,0.27289,0.70512,0.25999,0.29816,0.88362,0.10346,0.6636,0.34151,0.24666,0.37948,0.11564,0.00729,0.10966,0.60109,0.02869,0.0295,0.94582,0.29515,0.96259,0.13775,0.02092,0.01401,0.07785,0.0463,0.25503,0.18762,0.57853,0.73065,0.28668,0.26876,0.3421,0.2899,0.91599,0.6049,0.02453,0.09937,0.00551,0.90824,0.75611,0.70413,0.47785,0.36953,0.62493,0.6768,0.01334,0.02443,0.04784,0.00246,0.0268,0.81326,0.00718,0.78337,0.01165,0.72164,0.81105,0.83536,0.26735,0.07496,0.63101,0.02457,0.7474,0.11381,0.00541,0.26161,0.58138,0.27137,0.06585,0.20574,0.53325,0.80307,0.03038,0.68174,0.14425,0.04525,0.11469,0.51603,0.90458,0.28526,0.8943,0.74266,0.53607,0.52819,0.15997,0.25211,0.05542
7,231,1204,CSE Asia,1991,1994,84.739,22.281,14.576,2407,8.68,2,0.48877,0.38575,0.48877,0.12549,0.08126,0.72663,0.00248,0.22612,0.02577,0.72415,0.20035,0.19496,0.20974,0.03744,0.16909,0.30262,0.1243,0.50006,0.22387,0.52871,0.25691,0.09512,0.18356,0.09552,0.54314,0.00322,0.94067,0.24147,0.08855,0.01838,0.00575,0.72376,0.0628,0.74634,0.00412,0.04793,0.0046,0.32823,0.25107,0.00126,0.01852,0.0135,0.00727,0.00288,0.39114,0.04097,0.42554,0.01275,0.09021,0.07319,0.21511,0.02212,0.00426,0.00281,0.06335,0.00628,0.03928,0.00718,0.01657,0.10219,0.20413,0.21618,0.40366,0.11151,0.02951,0.07076,0.44961,0.02045,0.1025,0.33346,0.04139,0.03265,0.01852,0.10838,0.0053,0.18144,0.89415,0.1202,0.38386,0.01656,0.00963,0.29832,0.0958,0.08312,0.11252,0.03928,0.06512,0.02721,0.04015,0.05939,0.11101,0.10614,0.13862,0.07094,0.05742,0.30593,0.10595,0.09619,0.66951,0.04417,0.28211,0.59741,0.11755,0.02803,0.03073,0.00943,0.02319,0.01953,0.00326,0.01193,0.00845,0.00013,0.353,0.00613,0.04892,0.00602,0.03218,0.12766,0.01389,0.00532,0.06357,0.20138,0.48411,0.14075,0.04082,0.05709,0.02529,0.04237,0.01325,0.01985,0.04816,0.044,0.11454,0.03235,0.10412,0.04187,0.71207,0.22151,0.0674,0.08549,0.33648,0.05043,0.14614,0.03133,0.00558,0.05058,0.01659,0.03256,0.04097,0.00211,0.56383,0.24051,0.12009,0.14645,0.05726,0.36818,0.4937,0.1257,0.12533,0.06313,0.00192,0.03972,0.51832,0.2994,0.13669,0.27348,0.0158,0.13045,0.25385,0.10938,0.02049,0.02816,0.30941,0.025,0.08789,0.02102,0.03768,0.12412,0.11508,0.00545,0.04622,0.34791,0.10109,0.83155,0.91021,0.2424,0.22873,0.67674,0.44607,0.03391,0.59334,0.62054,0.60174,0.02447,0.6623,0.07561,0.06965,0.00933,0.09651,0.41334,0.13832,0.14669,0.00136,0.0148,0.05411,0.00143,0.02648,0.0135,0.00893,0.01509,0.03144,0.00055,0.79091,0.32849,0.38246,0.43473,0.33356,0.35224,0.45427,0.40726,0.25955,0.23457,0.05428,0.06595,0.00716,0.05018,0.00362,0.05551,0.14237,0.08604,0.03648,0.07795,0.2448,0.01819,0.13954,0.39151,0.08287,0.10124,0.2763,0.00315,0.13517,0.08883,0.56872
14,1279,28225,CSE Asia,1994,1994,85.615,21.433,17.891,28225,11,2,0.49324,0.33244,0.49324,0.17433,0.104,0.83455,0.00298,0.2887,0.03271,0.83157,0.25598,0.22838,0.02137,0.75626,0.30042,0.59828,0.21384,0.42387,0.31735,0.08881,0.26059,0.36624,0.10368,0.16801,0.17778,0.01513,0.48985,0.09883,0.57781,0.22739,0.00819,0.23206,0.43255,0.02553,0.95788,0.13486,0.06567,0.40808,0.59398,0.10532,0.38898,0.00126,0.20469,0.53012,0.64168,0.29754,0.80418,0.25451,0.47588,0.05274,0.11642,0.3064,0.0957,0.1713,0.04499,0.01748,0.00142,0.18875,0.01315,0.24804,0.01584,0.00562,0.74838,0.11544,0.31165,0.74577,0.69105,0.20466,0.58202,0.07928,0.04681,0.25898,0.13777,0.89006,0.01925,0.50385,0.00468,0.17705,0.16013,0.16872,0.29762,0.01212,0.03398,0.00582,0.02868,0.13304,0.29738,0.04071,0.01792,0.00054,0.08303,0.03357,0.34483,0.90542,0.4825,0.11692,0.70479,0.05005,0.50288,0.52447,0.4622,0.90605,0.06749,0.19936,0.05285,0.14782,0.0884,0.06602,0.00836,0.01193,0.00967,0.07369,0.01529,0.00193,0.03023,0.41252,0.02879,0.02662,0.00658,0.01327,0.00274,0.0671,0.21844,0.30797,0.32272,0.0078,0.85002,0.49397,0.67751,0.92675,0.67555,0.58186,0.13722,0.23336,0.08444,0.01809,0.07723,0.00273,0.51646,0.06628,0.1004,0.37176,0.19175,0.08333,0.05243,0.27574,0.0492,0.36434,0.22411,0.29388,0.57362,0.01981,0.01142,0.33983,0.10817,0.06176,0.18498,0.86361,0.03527,0.07114,0.29166,0.1386,0.62753,0.04847,0.72829,0.04578,0.03672,0.04011,0.00572,0.2675,0.08755,0.41736,0.13573,0.20021,0.04485,0.23106,0.48009,0.08438,0.08481,0.16911,0.22046,0.28563,0.49647,0.52551,0.2518,0.77708,0.22558,0.3207,0.82524,0.22706,0.44497,0.35293,0.25707,0.01546,0.12617,0.02485,0.22728,0.0171,0.04477,0.49919,0.47386,0.00929,0.06067,0.10048,0.11682,0.10683,0.19837,0.03475,0.02891,0.04406,0.02662,0.05881,0.32377,0.07427,0.30954,0.14912,0.06931,0.47232,0.35567,0.19534,0.085,0.18548,0.03601,0.19483,0.08595,0.12435,0.03442,0.02414,0.05511,0.34745,0.12891,0.52901,0.14056,0.09015,0.05974,0.085,0.27383,0.36082,0.06605,0.0236,0.15938,0.15023,0.14148
14,2351,67566,CSE Asia,1994,1996,84.216,18.967,21.542,67566,11.7,1,0.40894,0.40894,0.35786,0.23319,0.08946,0.92328,0.00036,0.36761,0.01488,0.92291,0.35273,0.27922,0.70466,0.12533,0.35813,0.01174,0.82346,0.46529,0.0111,0.00267,0.00322,0.02162,0.01499,0.02914,0.02338,0.02505,0.00043,0.14422,0.00011,0.0248,0.1549,0.0039,0.11766,0.17116,0.02164,0.00267,0.1299,0.00089,0.16977,0.17617,0.93253,0.16039,0.13862,0.00519,0.01162,0.04809,0.0907,0.00775,0.76004,0.02285,0.12773,0.31856,0.00345,0.00381,0.01912,0.00798,0.15545,0.10334,0.05516,0.03049,0.10089,0.02007,0.35959,0.35586,0.0054,0.29908,0.43613,0.00174,0.39733,0.00022,0.0237,0.00819,0.42244,0.00028,8.00E-04,0.01526,0.00638,0.00294,0.00505,0.31445,0.23394,0.79192,0.05461,0.08758,0.38441,0.00546,0.76825,0.06976,0.28169,0.14665,0.40059,0.06425,0.02092,0.09516,0.00052,0.12971,0.00305,0.04067,0.88264,0.02416,0.01008,0.14987,0.12604,0.00674,0.11188,0.89875,0.01107,0.15203,0.00665,0.08792,0.00187,0.13224,0.0607,0.00316,0.12043,0.00205,0.11618,0.00038,0.00164,0.01403,0.01132,0.95032,0.00202,0.58399,0.0383,0.00063,0.06334,0.04599,0.14641,0.10344,0.41817,0.96771,0.06082,0.00251,0.0138,0.35945,0.02319,0.01554,0.02301,0.05505,0.01834,0.00092,0.03011,0.39552,0.14971,0.0077,0.24603,0.32646,0.88835,0.4044,0.74367,0.23955,0.04247,0.26503,0.07634,0.12618,0.18179,0.02642,0.00668,0.04697,0.00807,0.03491,0.93399,0.00333,0.15248,0.29697,0.04055,0.42632,0.08464,0.0019,0.00174,0.05606,0.10067,0.00306,0.86592,0.01945,0.00085,0.00319,0.01204,0.74351,0.23862,0.05239,0.01382,0.0932,0.22448,0.01933,0.33741,0.02979,0.01876,0.5651,0.00025,0.27677,0.0231,0.61521,0.00048,0.01457,0.28767,0.04215,0.11925,0.76239,0.0448,0.01335,0.85844,0.01145,0.19621,0.02153,0.0199,0.33739,0.5258,0.02874,0.00076,0.48644,0.19907,0.07597,0.0063,0.09104,0.73658,0.00175,0.03081,0.05403,0.19355,0.03015,0.01291,0.16486,0.52012,0.00069,0.41008,0.00227,0.04903,0.16936,0.26959,0.00375,0.00182,0.46885,0.2512,0.25312,0.00246,0.08636,0.00777,0.03342,0.25711,0.74186,0.02298
7,188,6212,CSE Asia,1990,1991,107.856,25.371,4.867,12423,11.79,1,0.84214,0.84214,0.11409,0.04377,0.00107,0.60189,0,0.01469,8.00E-05,0.60189,0.01461,0.14786,0.0566,0.00028,2.00E-05,0,0.29554,0,0.01208,0.00018,3.00E-04,0.91681,0.00048,0.00049,0.00556,0.00042,0.00173,7.00E-05,9.00E-05,0,0.5231,0.00011,0,0.00111,0.1758,5.00E-05,0,0.02915,0.00135,0.00017,0.43874,3.00E-04,0.00094,1.00E-05,4.00E-05,0.02373,2.00E-05,1.00E-05,1.00E-05,2.00E-05,5.00E-05,0.00652,0.00081,0.01004,8.00E-05,0.00011,0.00191,5.00E-05,0.26353,0.00132,0.05743,6.00E-05,0.00022,0.01919,3.00E-05,1.00E-05,0,0.10194,0,0.01734,0.00037,0.00026,0.00024,0.00071,0.21815,0.00069,5.00E-05,0.40366,0.00264,0,0.00091,0.00138,0.00439,0.02506,0.00053,0.00627,0.00015,0.27907,0.00023,7.00E-05,0.00063,3.00E-05,0.00083,0.00012,0.00394,0.00155,3.00E-05,0.00074,0.00547,0.00495,0,0.00191,2.00E-04,2.00E-05,0.00128,4.00E-05,0,0.00157,3.00E-05,3.00E-05,0.00106,6.00E-05,0.00049,0,0.00061,1.00E-05,0.00115,0.00022,3.00E-05,9.00E-05,0.0526,1.00E-05,0.00984,0.00062,0.00971,0.00997,0.00324,0.00544,6.00E-05,0.00053,0.81633,0.19414,0.00585,0,0.01166,0.00244,0.00809,0.00041,0.00351,0.00263,0.0353,2.00E-05,3.00E-04,7.00E-05,0.01504,0.00011,4.00E-05,9.00E-05,0.13258,0.02385,1.00E-05,1.00E-05,8.00E-05,0,1.00E-05,0.8617,2.00E-05,0.00717,0.00014,0.00021,0.02108,8.00E-05,0.07171,4.00E-04,4.00E-05,0,0.00457,0.00264,0.00038,0.05816,5.00E-04,0.00077,0,7.00E-04,0.00017,0.00236,0.00024,0.55188,0.76655,0.00021,0,4.00E-04,7.00E-05,1.00E-05,0.00029,0.00023,0.01598,8.00E-05,0.0101,0.00542,0.00647,6.00E-05,0,0.01178,0.08707,3.00E-05,0.09993,7.00E-05,1.00E-05,9.00E-05,0.01345,0,0,0,0,2.00E-05,0,6.00E-05,0,1.00E-05,0,1.00E-05,0.00696,0.00579,0.00389,6.00E-05,0.28908,0.27854,0.04113,4.00E-05,0.18421,0.76454,0.00108,0.00254,1.00E-04,0.02168,0.00401,0.00029,1.00E-05,9.00E-05,0.00016,0.00671,0.00023,0.00073,0.00016,0.00066,0,0.00225,0.00141,0.00137,0,0.0061,1.00E-05
7,329,1366,CSE Asia,1991,1993,84.783,22.301,11.451,2731,12.35,2,0.51431,0.34492,0.51431,0.14077,0.09558,0.74402,0.00318,0.25238,0.03145,0.74084,0.22093,0.20108,0.1223,0.11132,0.2482,0.09147,0.0575,0.30206,0.08481,0.04018,0.05201,0.05266,0.0965,0.81869,0.60852,0.28409,0.38049,0.77484,0.26892,0.20588,0.40805,0.72937,0.0445,0.02962,0.20157,0.224,0.0593,0.01691,0.04844,0.00493,0.1088,0.27019,0.50632,0.38481,0.10164,0.25899,0.16025,0.49076,0.01057,0.01166,0.14278,0.25897,0.01547,0.03401,0.02581,0.00463,0.02176,0.05388,0.00126,0.31331,0.57524,0.0242,0.26033,0.74573,0.15716,0.41382,0.26189,0.7283,0.1431,0.228,0.35636,0.6616,0.00596,0.12793,0.05636,0.17462,0.30927,0.00061,0.02279,0.03811,0.1317,0.00765,0.75915,0.11282,0.04669,0.083,0.01893,0.39158,0.01606,0.09085,0.04136,0.03332,0.28771,0.74286,0.34179,0.11283,0.03289,0.55842,0.10334,0.19108,0.05336,0.09537,0.02262,0.03012,0.02665,0.0145,0.05139,0.02005,0.03315,0.04047,0.04357,0.03795,0.30028,0.19737,0.01701,0.01394,0.04435,0.03556,0.07884,0.34782,0.01552,0.06399,0.05599,0.05305,0.01842,0.00697,0.22584,0.056,0.01845,0.32876,0.07843,0.00499,0.09915,0.07692,0.01572,0.29874,0.11639,0.18415,0.03341,0.26997,0.1332,0.06185,0.25228,0.00478,0.18885,0.22575,0.01474,0.2078,0.51374,0.07745,0.28913,0.11736,0.15314,0.14651,0.27935,0.50705,0.2239,0.24021,0.10982,0.08929,0.17365,0.26866,0.54675,0.01968,0.09647,0.25494,0.17781,0.56216,0.23825,0.34873,0.52278,0.00449,0.01417,0.49524,0.24258,0.02238,0.17694,0.11091,0.03705,0.22621,0.31328,0.34906,0.14217,0.22605,0.51753,0.53234,0.03544,0.31295,0.0577,0.34119,0.11998,0.03769,0.30003,0.01404,0.05764,0.07005,0.03487,0.49467,0.04802,0.10885,0.10202,0.27333,0.13006,0.01605,0.14435,0.07394,0.08184,0.00646,0.07146,0.46144,0.15406,0.00081,0.22681,0.39131,0.04823,0.54499,0.43611,0.18111,0.13737,0.09772,0.58121,0.09793,0.01418,0.03889,0.02583,0.00532,0.02053,0.03687,0.05676,0.08508,0.04541,0.62303,0.11272,0.02598,0.36665,0.067,0.10024,0.14969,0.02167,0.09137,0.10013,0.00686,0.3502
7,33,242,CSE Asia,1989,1989,101.432,13.267,10.506,242,12.44,1,0.66786,0.66786,0.24179,0.09035,0.0145,0.76184,4.00E-05,0.09535,0.00198,0.7618,0.09337,0.19518,0.00224,0.00336,0.00035,0.01694,0.00038,0.07608,0.00214,0.12086,0.04333,0.05153,0.00328,0.05492,0.89117,6.00E-04,0.05412,0.00076,0.00908,0.0099,0.12051,0.02133,0.00267,0.34736,0.00099,0.00153,0.00642,0.01299,0.00949,0.07706,0.00198,0.00139,0.00127,0.72038,0.5709,0.05945,0.42894,0.08581,0.44309,0.03286,0.23097,0.0087,0.00774,0.00162,0.00048,0.22439,0.03917,0.33876,0.00236,0.27629,0.06372,0.04403,0.00645,0.00823,0.10963,1.00E-05,0.61602,0.01611,0.09443,0.00324,0.20947,6.00E-05,0.00011,8.00E-05,0.00036,0.00025,0.05284,0.00092,0.02107,8.00E-04,0.00196,0.02553,0.01912,0.03325,0.05619,0.06236,0.00011,0.00387,0.13663,0.01943,0.0718,0.93145,0.14848,0.00093,0.6335,0.00018,0.03217,0.00039,0.00254,0.00112,0.13778,0.05239,0.00153,0.02018,0.00274,0.01163,0.00222,0.10526,0.08286,0.00067,0.03341,0.69648,0.02009,0.00147,1.00E-05,0.00106,0.02515,0.00057,0.00645,0.00599,0.00227,0.91481,0.51615,0.00082,0.0683,0.21388,0.2595,0.11787,0.65962,0.64694,0.04109,0.01457,0.43997,0.0067,0.00832,0.08507,0.00028,0.0231,0.28066,0.00091,0.00437,0.00078,0.56476,0.00742,0.01643,0.53365,0.0021,0.25311,0.12805,0.57846,0.00337,0.02693,0.00013,0.6916,6.00E-05,0.00274,0.02541,0.00292,0.00052,0.21615,0.00578,0.00067,6.00E-05,0.0025,0.22458,9.00E-05,0.00238,1.00E-04,0.1049,0.00018,0.01037,0.03577,0.0097,0.16125,0.23542,0.08873,0.00143,0.05019,0.00012,0.38661,0.82995,0.2398,0.39152,0.43457,0.00022,0.00039,0.00018,0.00267,0.00263,0.00361,0.01387,0.01411,0.01296,0.25194,0.16805,0.23647,0.05594,0.00376,0.00046,0.02473,0.04964,0.00679,0.12044,0.00085,0.05341,1.00E-05,0.00025,5.00E-05,0.00016,0.00098,0.00246,0.15666,0.00133,0.00116,2.00E-04,0.02693,0.57285,0.43143,0.28338,0.00018,0.03999,0.00079,0.46476,0.01519,0.00069,0.06808,0.10417,0.01158,0.01694,0.30306,0.04251,0.40895,0.1213,0.00159,0.02035,0.01813,0.09003,4.00E-05,0.0117,0.01075,0.04525,0.0918,0.07655
7,12,135,CSE Asia,1987,1988,101.432,13.267,11.285,82.2,12.44,1,0.64429,0.64429,0.2539,0.10181,0.01737,0.79286,5.00E-05,0.11197,0.00233,0.79281,0.10964,0.20573,0.0416,0.00175,0.05835,0.00871,0.02567,0.4997,0.08843,0.88396,0.12276,0.24662,0.21279,0.07302,0.02656,0.03527,0.03675,0.8887,0.01888,0.16174,0.10666,0.02607,0.00385,0.50655,0.0225,0.00204,0.00087,0.01584,0.00072,2.00E-05,0.00043,6.00E-05,0.01896,0.04934,0.00169,0.00326,0.00024,0.0045,0.00062,0.07625,0.00062,0.79499,0.69359,0.51721,0.00619,0.12362,0.24635,0.02455,0.0059,0.01145,0.00612,0.20572,0.8276,0.00174,0.17074,0.00193,0.2458,0.38304,0.00267,0.00652,0.14441,0.27134,0.00082,0.52522,0.22374,0.00849,0.06158,0.03167,0.05086,1.00E-04,0.00777,0.00036,0.00061,0.62195,0.04535,0.08226,0.00121,0.00468,0.00065,0.83139,0.01391,0.57914,0.00105,0.0206,0.00383,0.73281,0.151,3.00E-05,0.32397,0.00618,0.23653,0.00076,0.40978,0.01551,0.54175,0.00336,0.07757,0.19382,0.00757,0.80348,5.00E-04,4.00E-05,0.01839,0.00153,0.84739,0.08313,3.00E-05,0.00031,0.00081,0.00631,1.00E-04,0.00729,0.02984,0.00467,0.00055,0.86704,0.04599,0.05059,0.02411,0.02205,0.04611,0.00581,0.00341,0.00817,0.00304,0.51599,0.33329,0.00114,0.02939,0.00489,0.16682,0.01508,0.00053,0.17085,0.00022,0.00687,0.00072,0.55673,0.00234,0,0.06096,0.00658,4.00E-05,0.00312,0.00023,0.00021,0.58741,0.0509,0.01291,8.00E-05,0.00015,0.00422,0.00093,0.14168,0.00855,3.00E-05,2.00E-05,0.0017,0.02271,0.65619,0.04632,0.2482,0.02165,0.00485,0.21839,1.00E-05,0.00075,0.00151,0.00975,0.0442,0.01206,0.35354,0,0.16258,0.00969,0.01728,0.11776,3.00E-05,0.00148,0.00441,0.10087,0.19185,0.00129,0.06187,0.00502,0.01601,0.14743,0.37168,0.25245,0.02401,0.06504,0.00553,0.00026,0.0016,0.09546,2.00E-05,0.00011,0.00905,0.00215,0.00265,0.11916,0.029,0.01914,0.11449,0.01383,0.33449,2.00E-05,0.03266,0.00021,0.00148,0.00079,0.00813,0.04413,0.00061,0.23648,0.0105,0.00062,0.08899,6.00E-05,0.00055,0.13082,0.10924,0.00649,0.00234,0.56222,0.00314,0.00033,0,0.00069,0.00414,0.10574,0.00162,0.08508
7,8,242,CSE Asia,1989,1990,101.432,13.267,10.243,242,12.44,1,0.66911,0.66911,0.24112,0.08977,0.01448,0.76144,4.00E-05,0.09412,0.00197,0.7614,0.09215,0.1947,0.00128,0.06286,0.00141,0.71584,0.01479,0.00473,0.43895,0.00334,0.5251,0.00067,0.03842,1.00E-05,0.00016,0.00223,0.07668,0.0696,0.00381,0.00067,0.03319,0.03993,0.13481,0.01997,0.29318,0.03449,1.00E-04,0.00069,0.00439,0.00096,0.00259,0.00027,0.00204,9.00E-05,0.22493,0.00018,0.00767,0.00026,0.11557,0.00245,0.01433,0.00237,0.31405,0.3328,0.04631,0.40797,0.13872,0.78249,0.00347,0.19757,0.00195,0.00801,0.01438,0.00877,0.007,0.00175,0.02011,0.44429,0.84231,0.00114,0.00031,0.00904,0.16826,0.05251,0.26794,0.00264,0.03835,0.06844,0.00141,0.0273,0.48363,0.0181,0.06633,0.02298,0.00305,0.05332,0.00488,4.00E-05,0.56001,0.00125,0.55309,0.00205,0.00052,0.23772,0.02146,0.03609,0.04604,0.22795,0.00021,4.00E-05,0.00127,0.11726,0.06737,0.01696,0.00475,0.00608,0.05218,0.03879,0.28681,0.11129,0.84905,0.03381,0.00038,0.00162,0.00226,0.00038,0.00085,0.62672,0.00522,0.00084,0.00181,0.00715,0.1837,0.15445,0.04334,0.00077,0.03746,0.97343,0.37096,0.24653,0.3706,0.2728,0.00195,0.00088,0.34848,0.47127,0.16479,3.00E-05,0.06464,0.35526,0.01736,0.05429,0.00603,0.54362,0.02577,0.00047,0.17888,6.00E-04,0.00018,0.00126,0.00034,0.64863,0.08665,0.00165,5.00E-04,0.00797,0.00952,0.00192,0.01212,0.07649,0.58847,3.00E-05,0.19171,0,0.00177,0.22641,9.00E-05,0.00109,0.00026,0.01526,0.05028,7.00E-05,0.00052,0.24309,0.45196,0.88482,0.35643,0.00602,0.16006,0.03481,0.00062,0.02087,0.16618,0.00173,0.31072,0.02583,0.02502,0.01351,0.00182,0.03855,0.05735,0.01666,0.0125,0.00472,0.00076,0.00015,0.06386,0.03258,0.00128,0.69556,0.00037,0.00353,0.03613,0.00045,0.00683,0.0036,0.01777,5.00E-05,0.00027,0.00765,0.00986,0.00316,0.00023,0.00931,4.00E-05,9.00E-05,0.16602,0.00567,0.10503,0.03854,0.00017,0.18073,0.41018,0.00022,0.00074,0.02025,0.12401,0.00075,0.3152,6.00E-05,0.00791,0.15938,0.01599,0.00068,0.00311,0.151,0.1984,0.00821,0.00357,0.00025,0.03578,0.02113,0.02545
